field_id,latitude,longitude,year,season_number,season_length_days,ndvi_peak,ndvi_mean,ndvi_auc,ndvi_slope_mid,precip_cum,rh_mean,gdd_cum,solar_cum,water_stress_index,yield_kg_ha,sustainability_score
field_39.8000_-98.6000,39.8,-98.6,2014,1,176,0.7381,0.5103858757062147,1440.9832,0.0032866666666666,488.38,61.61197740112994,1833.44,3517.5800000000004,0.2499855503293009,7584.819309803594,0.6376473326231129
field_39.8000_-98.6000,39.8,-98.6,2015,1,160,0.8936,0.5584857142857144,1434.7304000000004,0.01299,411.56,62.44521739130435,1933.92,3281.17,0.2746747469619228,7261.670665163618,0.6215031341530997
field_39.8000_-98.6000,39.8,-98.6,2016,1,210,0.6159,0.3903900473933648,1312.7343999999998,0.01168,480.66,65.2663981042654,2048.9700000000003,3780.66,0.2148720479234518,8178.429235265092,0.652201943617453
field_39.8000_-98.6000,39.8,-98.6,2017,1,176,0.856,0.5273819209039549,1488.5168,0.0095633333333333,478.3,60.23785310734463,1989.26,3657.12,0.2778954730654239,8106.376998784317,0.6793565346880932
field_39.8000_-98.6000,39.8,-98.6,2018,1,192,0.5378,0.3927321243523315,1208.2664,0.0006066666666666,693.1300000000001,65.3618652849741,2109.39,3959.27,0.234814846612437,7685.108050484351,0.6058512741230277
field_39.8000_-98.6000,39.8,-98.6,2019,1,176,0.8617,0.5968836158192091,1685.4896,-0.000543333,682.46,72.81005649717515,1813.05,3612.98,0.1781192204751719,7502.517195123384,0.6852125227259688
field_39.8000_-98.6000,39.8,-98.6,2020,1,144,0.89,0.5695420689655171,1317.2736,0.00773,352.36,62.4028275862069,1808.81,3250.84,0.2810833753880301,6708.370546894575,0.5775098264733416
field_39.8000_-98.6000,39.8,-98.6,2021,1,176,0.779,0.5223864406779662,1474.4672,-0.00092,433.55,63.82457627118645,2064.27,3559.5,0.260001831226659,7765.671987428749,0.6543307570073161
field_39.8000_-98.6000,39.8,-98.6,2022,1,176,0.6705,0.4563819209039547,1288.0543999999998,0.0068833333333333,398.71,54.487175141242936,2252.15,3893.48,0.3436021140306638,7856.565022415715,0.6117558906981322
field_39.8000_-98.6000,39.8,-98.6,2023,1,160,0.8566,0.5456260869565217,1400.932,-0.002043333,405.5,57.32739130434782,2062.63,3309.3,0.3191062979206049,7302.573847915261,0.6067050176932849
field_39.8000_-98.6000,39.8,-98.6,2024,1,143,0.8003,0.5500368055555556,1261.4391999999998,0.0090266666666666,322.18,57.25791666666666,2010.23,3235.07,0.3413657828221451,7047.734506332914,0.5803910418306324
field_39.8000_-98.6000,39.8,-98.6,2025,1,46,0.7802,0.7319106382978723,538.94,-0.00259,210.64000000000007,67.37957446808511,753.7,111.65999999999995,0.2831036505205975,5299.408518932931,0.5208032987657061
field_41.5000_-99.7000,41.5,-99.7,2014,1,160,0.8944,0.6361347826086956,1634.7256,0.0001766666666666,435.98,60.57391304347826,1547.81,3293.24,0.2549333228913493,7587.3751064326625,0.6841895278081532
field_41.5000_-99.7000,41.5,-99.7,2015,1,144,0.9179,0.557261379310345,1289.0128000000002,0.0142933333333333,342.04,60.42103448275861,1655.98,2972.79,0.2824136612604043,6853.016406882706,0.5845386139379289
field_41.5000_-99.7000,41.5,-99.7,2016,1,160,0.8956,0.6204459627329194,1594.148,6.99999999999997e-05,346.59,61.33093167701864,1681.98,3287.76,0.26226034642182,7078.756852998783,0.6334884552083813
field_41.5000_-99.7000,41.5,-99.7,2017,1,112,0.8678,0.4757964601769912,855.3824,0.0053799999999999,360.21000000000004,56.42681415929203,1404.4,2464.61,0.3256729318349127,6329.494518886585,0.4968017552089599
field_41.5000_-99.7000,41.5,-99.7,2018,1,160,0.9158,0.6268012422360248,1610.4607999999998,-0.001836667,460.7000000000001,68.31403726708075,1523.21,3132.62,0.1983639670691716,7523.558893864574,0.6922743019539161
field_41.5000_-99.7000,41.5,-99.7,2019,1,160,0.927,0.6252745341614907,1606.0368,0.0146566666666666,532.9300000000001,70.57826086956521,1457.66,3162.84,0.1780045674678189,7475.486200245261,0.6937811266136431
field_41.5000_-99.7000,41.5,-99.7,2020,1,160,0.8502,0.6001950310559007,1542.12,0.0022199999999999,240.02,57.784099378882,1669.4199999999998,3357.9300000000003,0.2743989838612193,7098.680518945963,0.6238132626031812
field_41.5000_-99.7000,41.5,-99.7,2021,1,144,0.9044,0.6026779310344828,1394.1432,0.0091499999999999,278.70000000000005,58.24420689655173,1766.46,3096.72,0.3081500738771304,7355.305946939865,0.6360945637707065
field_41.5000_-99.7000,41.5,-99.7,2022,1,144,0.7673,0.5171786206896553,1195.8904000000002,-0.00321,212.62,49.63517241379311,1888.19,3196.33,0.3856521684185493,7361.095149811821,0.5808192029147985
field_41.5000_-99.7000,41.5,-99.7,2023,1,144,0.9259,0.5926386206896552,1370.5536,0.0066333333333333,379.31,58.84427586206897,1729.6,3064.76,0.2993591685105033,7069.661918274386,0.6110251402654578
field_41.5000_-99.7000,41.5,-99.7,2024,1,160,0.8888,0.597275155279503,1534.0752,0.0047833333333333,262.5,55.544782608695655,1820.43,3282.12,0.3143232376991628,7900.601262601247,0.6777934888585244
field_41.5000_-99.7000,41.5,-99.7,2025,1,30,0.8932,0.8755225806451612,420.516,0.0,99.91,67.82387096774194,444.99,-327.65,0.261211351161984,5338.5636819600495,0.5852504191442462
field_42.0000_-93.6000,42.0,-93.6,2014,1,210,0.8445,0.7439616113744074,2503.3296,0.0005833333333333,816.1700000000001,76.29559241706161,1565.33,3625.71,0.1326057514184317,8048.905079790462,0.8004856906954803
field_42.0000_-93.6000,42.0,-93.6,2015,1,191,0.8871,0.789384375,2413.7248,-0.001386667,773.55,75.23812500000001,1666.62,3662.980000000001,0.1529901269639756,7746.255599456046,0.7863294736968528
field_42.0000_-93.6000,42.0,-93.6,2016,1,210,0.8635,0.7538075829383887,2534.2,0.0037066666666666,694.51,77.05981042654028,1703.21,4021.35,0.1286440893151547,8600.599681003074,0.8515582029233965
field_42.0000_-93.6000,42.0,-93.6,2017,1,210,0.8569,0.7729791469194311,2599.2728,-0.0005,577.95,67.55919431279621,1880.95,3974.08,0.1965097960805013,8427.716705369574,0.8240291163908168
field_42.0000_-93.6000,42.0,-93.6,2018,1,191,0.8454,0.7605848958333333,2327.62,0.00023,847.24,75.04421875,1866.03,3596.8,0.1575684632080078,7901.735163781654,0.7870090670172157
field_42.0000_-93.6000,42.0,-93.6,2019,1,191,0.8731,0.7856291666666668,2403.5008000000007,-2.33e-05,720.8,80.09296875,1655.72,3446.13,0.1209258834228515,8408.903706912726,0.849940730389114
field_42.0000_-93.6000,42.0,-93.6,2020,1,210,0.8616,0.7507995260663507,2524.6576,0.0019833333333333,489.99,70.99161137440758,1750.93,3992.59,0.1664559081152714,8691.364434848987,0.8466619260511961
field_42.0000_-93.6000,42.0,-93.6,2021,1,210,0.8293,0.7090360189573459,2384.5872,0.0077033333333333,439.71,64.81526066350712,2060.86,4074.2800000000007,0.2230123282406055,8117.039521917218,0.765782507587599
field_42.0000_-93.6000,42.0,-93.6,2022,1,210,0.8488,0.7025644549763033,2363.1144,-0.00197,465.5700000000001,64.15327014218009,1930.76,3779.42,0.2137399492958379,8608.658291630643,0.8072195408073188
field_42.0000_-93.6000,42.0,-93.6,2023,1,210,0.8627,0.7085142180094786,2382.9832,0.0057533333333333,404.97,62.842511848341225,2006.29,4164.820000000001,0.2283735616181128,8281.965314849953,0.7777691133298991
field_42.0000_-93.6000,42.0,-93.6,2024,1,210,0.8681,0.7411725118483413,2493.472,-0.002916667,630.6700000000001,65.34308056872038,1985.33,4074.5,0.2213657347162013,8489.54998156729,0.8096500370671322
field_42.0000_-93.6000,42.0,-93.6,2025,1,30,0.8066,0.7766999999999998,372.6599999999999,0.0,181.24,83.61000000000001,423.29,-350.99,0.1292325064516127,4896.90569847791,0.5503317848193918
field_44.3000_-89.8000,44.3,-89.8,2014,1,207,0.7672,0.63278125,2097.7976,0.0059033333333333,811.04,80.11769230769231,1120.19,3522.11,0.093752409183925,8624.277591492735,0.8179888424733679
field_44.3000_-89.8000,44.3,-89.8,2015,1,207,0.794,0.6726427884615384,2230.028,0.0045866666666666,705.29,76.13600961538462,1247.91,3745.74,0.1215705862726516,8600.602852269754,0.8228197010822258
field_44.3000_-89.8000,44.3,-89.8,2016,1,210,0.8219,0.7101853080568722,2388.9752,0.0003466666666666,758.28,80.33445497630332,1371.83,3737.14,0.1041795451195316,8887.243250438343,0.8662844241217722
field_44.3000_-89.8000,44.3,-89.8,2017,1,210,0.8183,0.7199052132701423,2420.7552000000005,0.0036333333333333,732.2600000000001,80.89791469194314,1170.33,3603.6,0.0912889562184137,8534.792311819885,0.8443705190409053
field_44.3000_-89.8000,44.3,-89.8,2018,1,210,0.8266,0.6734620853080567,2267.7991999999995,0.0022933333333333,862.26,78.54881516587677,1414.55,3727.2,0.1044754032928281,8469.468055405488,0.817292466057753
field_44.3000_-89.8000,44.3,-89.8,2019,1,210,0.8513,0.7176573459715638,2413.7992,0.0030866666666666,893.0999999999999,82.66203791469195,1175.86,3522.1799999999994,0.0819795271093041,8178.181156281706,0.8164838945418287
field_44.3000_-89.8000,44.3,-89.8,2020,1,210,0.8555,0.7143919431279621,2402.5984,0.0057566666666666,696.17,80.96928909952607,1197.54,3838.17,0.0881145966143318,7954.061138516568,0.7946577712252296
field_44.3000_-89.8000,44.3,-89.8,2021,1,210,0.8379,0.7097753554502371,2387.5216,0.0018499999999999,686.3799999999999,77.5885308056872,1402.66,3690.97,0.1171510870031371,8631.118138851045,0.840816361494676
field_44.3000_-89.8000,44.3,-89.8,2022,1,210,0.8372,0.7028184834123223,2364.436,0.00238,635.79,75.46331753554502,1318.02,3652.04,0.1208100191729746,8761.077623117497,0.847942521322142
field_44.3000_-89.8000,44.3,-89.8,2023,1,191,0.8297,0.7490614583333333,2291.3279999999995,0.0025566666666666,483.01,73.30125,1442.3,3513.01,0.1489159862847222,8144.161894716564,0.805498398454433
field_44.3000_-89.8000,44.3,-89.8,2024,1,210,0.8462,0.7336905213270142,2466.1408,0.00679,827.3700000000001,75.33123222748816,1342.72,3808.81,0.123772911742773,8256.768441076647,0.816614636482108
field_44.3000_-89.8000,44.3,-89.8,2025,1,30,0.879,0.8470967741935487,406.4400000000001,0.0,191.38,80.63064516129035,362.56000000000006,-365.64,0.1400758418314254,4572.841665590041,0.5467426215051576
field_40.3000_-88.9000,40.3,-88.9,2014,1,176,0.9267,0.6000937853107344,1695.092,-0.001066667,662.57,77.10593220338983,1601.23,3237.65,0.1435958184908551,8222.752601275784,0.7570261788975079
field_40.3000_-88.9000,40.3,-88.9,2015,1,159,0.8969,0.6408225,1633.2735999999998,0.00979,704.6499999999999,78.94156249999999,1654.05,3148.87,0.142292300904948,7914.926935423451,0.7471586346359789
field_40.3000_-88.9000,40.3,-88.9,2016,1,210,0.8889,0.547963981042654,1845.1152,0.00818,773.81,80.00161137440756,1987.3,3917.48,0.1288742920719063,8906.477644154937,0.7988041740594876
field_40.3000_-88.9000,40.3,-88.9,2017,1,208,0.8872,0.4980229665071771,1660.2928000000002,0.0176466666666666,659.85,73.19334928229665,1838.78,3850.39,0.1614713783590119,8796.735408562967,0.7608581021466567
field_40.3000_-88.9000,40.3,-88.9,2018,1,176,0.9086,0.5867084745762713,1657.3136000000002,0.0077399999999999,544.83,76.23581920903955,1937.69,3567.07,0.1621178092395757,7642.400968080428,0.697843128139119
field_40.3000_-88.9000,40.3,-88.9,2019,1,192,0.9114,0.5419590673575129,1668.9424,0.01279,752.1299999999999,79.77818652849741,1815.7,3493.26,0.128551360478581,8036.349354453823,0.7238456714386969
field_40.3000_-88.9000,40.3,-88.9,2020,1,210,0.8859,0.5400454976303317,1818.636,0.0140866666666666,632.01,75.36364928909953,1744.0100000000002,3914.1,0.1448286601925682,8434.691445287333,0.7515497740414958
field_40.3000_-88.9000,40.3,-88.9,2021,1,191,0.8927,0.58466875,1790.4832,0.0146666666666666,755.5,76.26838541666667,1890.15,3595.61,0.1553769783836081,7938.03188360745,0.7238145729614273
field_40.3000_-88.9000,40.3,-88.9,2022,1,192,0.8881,0.6202108808290154,1910.808,0.0085566666666666,527.0400000000001,71.58963730569948,1853.2000000000005,3629.41,0.183439185875236,7889.198413445358,0.7248257579597113
field_40.3000_-88.9000,40.3,-88.9,2023,1,192,0.8977,0.5773295336787565,1778.4752,0.0091466666666666,485.23,67.82336787564766,1844.47,3520.07,0.205677033778088,7977.510983404495,0.709235797433792
field_40.3000_-88.9000,40.3,-88.9,2024,1,210,0.8924,0.6291734597156399,2116.8216,0.01167,659.8000000000001,69.11255924170617,2038.53,4040.28,0.2009459799121013,8400.921224579719,0.7657788518554609
field_40.3000_-88.9000,40.3,-88.9,2025,1,30,0.9264,0.906293548387097,434.91600000000005,0.0,129.69999999999996,78.22903225806452,464.11,-370.13,0.1812163853624696,5441.310568941048,0.6295418916027063
field_39.0000_-95.7000,39.0,-95.7,2014,1,207,0.6037,0.4864197115384616,1612.6408,-0.005486667,715.0699999999999,68.0510576923077,2216.6,4069.02,0.2183372285225591,8806.492152561632,0.7402025028624
field_39.0000_-95.7000,39.0,-95.7,2015,1,60,0.559,0.5213327868852459,500.6928,0.00179,430.92,80.38459016393443,678.9499999999999,1199.98,0.1381600137059929,5135.894000065495,0.4705442506627877
field_39.0000_-95.7000,39.0,-95.7,2016,1,210,0.5588,0.4674706161137441,1571.6752,0.0040466666666666,746.9,76.96388625592418,2146.54,3705.41,0.1479853775866069,8338.88223725364,0.7149951417026442
field_39.0000_-95.7000,39.0,-95.7,2017,1,210,0.5819,0.4790696682464455,1610.9744,0.0030433333333333,868.1700000000001,70.70488151658768,2227.3,4223.91,0.199757998200849,8448.989236468244,0.7130822666508674
field_39.0000_-95.7000,39.0,-95.7,2018,1,207,0.5571,0.4449610576923077,1475.2376000000006,-0.001076667,714.6400000000001,68.88177884615385,2467.68,4020.37,0.2226015021010539,8137.15851389896,0.6671806965425296
field_39.0000_-95.7000,39.0,-95.7,2019,1,210,0.5769,0.4752658767772512,1597.1760000000002,0.00099,919.33,81.53473933649288,1904.5,3628.67,0.1067881321114381,8259.314491912097,0.7236637060447886
field_39.0000_-95.7000,39.0,-95.7,2020,1,210,0.5836,0.4564516587677726,1534.7584000000002,0.00082,680.43,76.32336492890995,1912.56,4128.73,0.1436764046884241,8255.391955585428,0.705115546759363
field_39.0000_-95.7000,39.0,-95.7,2021,1,210,0.5467,0.4660208530805687,1567.3072,-0.000196667,779.02,72.47090047393365,2276.49,3975.39,0.1883855856367406,8291.483176209058,0.6983596789105312
field_39.0000_-95.7000,39.0,-95.7,2022,1,208,0.5872,0.4412698564593301,1470.5295999999998,-0.006136667,598.43,63.42502392344498,2395.6600000000003,4176.94,0.2588948306586387,8503.308790478486,0.6855117670107681
field_39.0000_-95.7000,39.0,-95.7,2023,1,210,0.5479,0.3789293838862559,1274.3239999999998,0.0047466666666666,488.96,64.66336492890996,2060.12,4264.91,0.2145743197801786,8773.78150668709,0.6977252361939781
field_39.0000_-95.7000,39.0,-95.7,2024,1,210,0.5703,0.4338530805687204,1459.5120000000002,0.0014566666666666,670.6099999999999,66.72981042654028,2227.26,4331.76,0.2225281622777266,8561.481572542392,0.6984669429913829
field_39.0000_-95.7000,39.0,-95.7,2025,1,30,0.5932,0.5049838709677418,241.932,0.0,157.12000000000003,77.20838709677419,493.69,-412.37,0.1969611975719737,5087.459297774743,0.44263686218351866
field_35.2000_-90.0000,35.2,-90.0,2014,1,210,0.7729,0.6757336492890994,2271.1128,0.00341,810.27,74.87563981042653,2562.79,4178.49,0.1850681010848813,8112.13960270223,0.7640936102564392
field_35.2000_-90.0000,35.2,-90.0,2015,1,210,0.7511,0.6978592417061611,2345.8736,0.0010566666666666,642.25,71.21421800947869,2799.04,4165.9,0.2232366952224792,8359.142051111716,0.781713480228548
field_35.2000_-90.0000,35.2,-90.0,2016,1,210,0.7437,0.6728398104265403,2262.0456000000004,0.0003433333333333,877.22,75.72549763033174,2626.58,4292.379999999999,0.1801896694383924,8336.528864792896,0.7832233674826493
field_35.2000_-90.0000,35.2,-90.0,2017,1,210,0.7728,0.686568720379147,2308.2624000000005,0.0041433333333333,840.04,73.9860663507109,2380.54,4159.85,0.1812151988065557,8217.234840592333,0.7781587551655554
field_35.2000_-90.0000,35.2,-90.0,2018,1,210,0.7531,0.6781369668246446,2279.6336,0.0007133333333333,873.1700000000001,76.07374407582937,2575.53,4210.09,0.1742836863203134,8586.687828361302,0.8079310237089181
field_35.2000_-90.0000,35.2,-90.0,2019,1,210,0.7589,0.6831862559241707,2297.7984,0.0005466666666666,865.37,76.54582938388624,2561.13,4254.69,0.1696325668740595,8091.878223356966,0.7698633948934896
field_35.2000_-90.0000,35.2,-90.0,2020,1,210,0.7642,0.7104255924170615,2388.3224,0.0007066666666666,959.78,77.27739336492891,2493.95,4130.26,0.164772640995635,8726.378848923292,0.8347441499408351
field_35.2000_-90.0000,35.2,-90.0,2021,1,210,0.799,0.6997867298578201,2352.8512,0.0004133333333333,924.51,76.39649289099526,2596.51,4231.599999999999,0.1749090724586899,8189.854526511851,0.7827864792152002
field_35.2000_-90.0000,35.2,-90.0,2022,1,210,0.7269,0.6703080568720382,2253.3320000000003,0.0003499999999999,664.1699999999998,67.79213270142179,2815.36,4362.85,0.2498323052492083,8329.156418261888,0.7607513568018864
field_35.2000_-90.0000,35.2,-90.0,2023,1,210,0.7795,0.6997701421800947,2351.9888,0.0010199999999999,594.08,68.04123222748815,2809.77,4315.88,0.2483665792322724,8693.871797601854,0.8028958190945623
field_35.2000_-90.0000,35.2,-90.0,2024,1,210,0.7496,0.6391142180094785,2149.1976,0.0014966666666666,675.89,71.43184834123223,2527.61,4115.98,0.2065856468363244,8916.513909494486,0.8109876637526527
field_35.2000_-90.0000,35.2,-90.0,2025,1,30,0.7291,0.7255129032258062,348.29999999999995,0.0,54.25,72.52354838709678,564.66,-305.83,0.2584145501907734,4992.452341199178,0.5001055319174067
field_33.5000_-86.8000,33.5,-86.8,2014,1,60,0.3776,0.3418688524590162,327.7615999999999,-0.003743333,224.64,80.48606557377047,904.02,1317.86,0.1614452841530056,4995.590101916083,0.38358798746644474
field_33.5000_-86.8000,33.5,-86.8,2015,1,60,0.3768,0.3566885245901639,342.3456,-5.33e-05,229.79,75.23672131147543,1059.11,1383.15,0.2258613994087609,5516.426500742604,0.41345749783193353
field_33.5000_-86.8000,33.5,-86.8,2016,1,192,0.4609,0.3585658031088082,1102.5664000000002,-3.33e-05,458.65,70.11036269430052,2795.04,4116.67,0.243906667615238,8393.06881006005,0.649342341795254
field_33.5000_-86.8000,33.5,-86.8,2017,1,192,0.397,0.3352533678756477,1029.6552,-0.00338,892.75,76.89492227979275,2472.77,3749.7999999999993,0.1753647465363722,7951.419577821072,0.6241041459176424
field_33.5000_-86.8000,33.5,-86.8,2018,1,60,0.4202,0.3644540983606558,349.6136000000001,-0.00069,290.41,77.59819672131148,637.3999999999999,1362.64,0.1521510892412433,5250.750022584044,0.4163037062415113
field_33.5000_-86.8000,33.5,-86.8,2019,1,60,0.3316,0.3256065573770492,312.60480000000007,-8.33e-05,234.76,79.23704918032789,685.7299999999999,1371.1999999999998,0.1470119030905669,5202.664290009493,0.39905309302351794
field_33.5000_-86.8000,33.5,-86.8,2020,1,60,0.369,0.3247131147540983,311.708,0.0014,216.15,72.04016393442625,710.52,949.35,0.2017569547612648,5195.757359567609,0.3817122159238342
field_33.5000_-86.8000,33.5,-86.8,2021,1,60,0.4051,0.3691311475409836,354.27920000000006,0.0003933333333333,317.3,79.35655737704919,703.6,1302.55,0.1481815640956731,5501.8610248672685,0.4402742679653261
field_33.5000_-86.8000,33.5,-86.8,2022,1,128,0.5936,0.3738124031007751,766.5447999999999,0.0031233333333333,466.89,75.39953488372093,1807.98,2939.01,0.1966829434529175,7067.102745144343,0.5584109536713495
field_33.5000_-86.8000,33.5,-86.8,2023,1,60,0.4005,0.3548770491803277,340.0167999999999,-0.005426667,157.62,78.09442622950817,564.44,1328.68,0.1405835085192154,5169.391343241323,0.40932821608934494
field_33.5000_-86.8000,33.5,-86.8,2024,1,60,0.4783,0.3987131147540983,382.1424,-0.006383333,159.45000000000002,73.06278688524588,861.0099999999999,1369.87,0.2165295620980024,5447.494324151142,0.42647075213677493
field_33.5000_-86.8000,33.5,-86.8,2025,1,30,0.3873,0.3696741935483873,177.70800000000008,0.0,113.81,77.67548387096775,530.8999999999999,-417.3,0.2018568345473464,5320.381491430237,0.40920033610326145
field_30.3000_-91.9000,30.3,-91.9,2014,1,210,0.8017,0.6912000000000001,2323.8192000000004,0.0037666666666666,894.3200000000002,80.0116587677725,2900.27,4223.55,0.1581519871686022,8521.11302707563,0.8122531422941696
field_30.3000_-91.9000,30.3,-91.9,2015,1,60,0.7668,0.716072131147541,687.7040000000001,0.00356,173.13,76.6249180327869,1089.21,1333.5600000000002,0.2170446613634327,5408.771215965372,0.5437452341300351
field_30.3000_-91.9000,30.3,-91.9,2016,1,210,0.8199,0.6861587677725117,2306.3712,0.0023566666666666,1225.31,83.10279620853078,3026.21,4132.1900000000005,0.1370213741956981,8416.735857512529,0.8079460644409033
field_30.3000_-91.9000,30.3,-91.9,2017,1,210,0.757,0.6862658767772515,2306.3952000000004,-0.000266667,1191.23,82.36014218009478,2990.26,4156.0,0.142129322661216,8575.292706416107,0.8197151231970812
field_30.3000_-91.9000,30.3,-91.9,2018,1,210,0.7122,0.6578796208530805,2210.0271999999995,0.00032,798.72,77.4690047393365,3219.7200000000003,4294.68,0.1896995900181936,9063.075063150223,0.8354460126598469
field_30.3000_-91.9000,30.3,-91.9,2019,1,210,0.7357,0.6777545023696683,2277.7024,-0.001316667,1025.5,81.20881516587677,3036.87,4369.620000000001,0.1527429436445722,8504.388237134877,0.8073647935709649
field_30.3000_-91.9000,30.3,-91.9,2020,1,210,0.7742,0.6888521327014219,2314.7032,0.0020566666666666,1074.07,80.98587677725116,3004.87,4250.9800000000005,0.1536410244049626,8139.768771972508,0.780820431423246
field_30.3000_-91.9000,30.3,-91.9,2021,1,60,0.6912,0.6491786885245904,623.0312000000001,-0.000343333,316.51,84.2911475409836,1044.39,1251.5700000000002,0.1420140350801756,5233.508377774727,0.5261620133213101
field_30.3000_-91.9000,30.3,-91.9,2022,1,210,0.7262,0.656239336492891,2205.832,0.0010133333333333,902.87,77.21189573459716,3114.55,4415.1,0.1879665800281514,8600.57559141019,0.7966616338392831
field_30.3000_-91.9000,30.3,-91.9,2023,1,210,0.734,0.6459914691943128,2172.4352,0.0070466666666666,698.71,77.3611374407583,2795.9,4134.26,0.1736543815877151,8961.24446643583,0.8272229287326417
field_30.3000_-91.9000,30.3,-91.9,2024,1,210,0.7355,0.638460663507109,2145.9096,0.0035166666666666,1097.08,83.46175355450237,2305.71,3708.85,0.1129870528132791,8815.668855404576,0.8303846857838517
field_30.3000_-91.9000,30.3,-91.9,2025,1,30,0.7493,0.7227387096774198,346.7760000000002,0.0,171.45000000000005,78.95967741935483,571.8800000000001,-377.85,0.1995165556711759,4895.570021045309,0.5086174744899499
field_36.2000_-86.7000,36.2,-86.7,2014,1,210,0.8983,0.7955436018957345,2675.2816,0.0006599999999999,794.4999999999999,75.49630331753555,2350.58,4097.5,0.1720577579659037,8669.036381542148,0.8601267701439782
field_36.2000_-86.7000,36.2,-86.7,2015,1,210,0.877,0.7820222748815167,2628.6872000000003,0.00214,714.75,76.92943127962084,2373.3,3890.09,0.1633086471036141,8483.124567273208,0.8420618492223233
field_36.2000_-86.7000,36.2,-86.7,2016,1,210,0.8995,0.7662459715639809,2576.4384,0.0041433333333333,734.69,77.25023696682464,2333.05,4187.41,0.157042728345425,8923.756787515353,0.8747948566045443
field_36.2000_-86.7000,36.2,-86.7,2017,1,210,0.9243,0.8099194312796208,2723.5616,0.00131,930.11,76.44526066350711,2363.2200000000003,4168.58,0.1647830770160898,8388.559574753459,0.8443178605622316
field_36.2000_-86.7000,36.2,-86.7,2018,1,210,0.9417,0.8012644549763032,2694.5952,0.0025999999999999,787.83,78.98203791469194,2499.9300000000003,4071.78,0.1502409086932759,8718.154596204215,0.8729549764586315
field_36.2000_-86.7000,36.2,-86.7,2019,1,210,0.9092,0.7466663507109005,2510.3256000000006,0.0103633333333333,976.55,79.35056872037916,2069.95,4023.58,0.1295831735555505,8697.981741759406,0.8567056439566509
field_36.2000_-86.7000,36.2,-86.7,2020,1,210,0.8875,0.7387701421800947,2484.0904,0.0039433333333333,990.76,80.39957345971563,2087.95,3987.230000000001,0.1276093046524862,8541.72675675291,0.8412272710112496
field_36.2000_-86.7000,36.2,-86.7,2021,1,210,0.9082,0.7485236966824643,2517.492,0.00885,1054.1,79.43639810426541,1947.73,3951.46,0.1241456807529031,8499.919838834869,0.8424784224977561
field_36.2000_-86.7000,36.2,-86.7,2022,1,210,0.8942,0.7879227488151659,2651.3968,-0.000263333,682.7199999999999,71.55379146919431,2442.19,4272.45,0.2032596193257115,8783.268726914099,0.8574222685713103
field_36.2000_-86.7000,36.2,-86.7,2023,1,210,0.8874,0.7801777251184833,2623.728,0.0008533333333333,738.2700000000001,74.72549763033174,2170.3900000000003,4101.17,0.1676114759596595,8860.695299178515,0.8716473476685
field_36.2000_-86.7000,36.2,-86.7,2024,1,210,0.8807,0.7934843601895736,2667.9904,0.0027266666666666,713.6100000000001,70.05199052132701,2598.46,4170.17,0.2221683384372917,8680.807275313462,0.8452950675255975
field_36.2000_-86.7000,36.2,-86.7,2025,1,46,0.9017,0.8540404255319147,628.2751999999998,-0.0037,146.41999999999996,77.50617021276595,778.62,-26.32,0.1991932322619586,5337.668639209776,0.5956129639943367
field_34.8000_-92.2000,34.8,-92.2,2014,1,210,0.8391,0.743827962085308,2500.08,0.0026033333333333,683.4399999999999,73.38099526066351,2437.51,3860.730000000001,0.1866568346548071,8688.649322288244,0.8377238155588598
field_34.8000_-92.2000,34.8,-92.2,2015,1,210,0.8539,0.6682663507109003,2248.8079999999995,0.00152,948.32,78.0970616113744,2281.73,3971.5,0.1425372642663013,8390.648792347434,0.7973064063024788
field_34.8000_-92.2000,34.8,-92.2,2016,1,210,0.8692,0.8138729857819907,2735.0144,0.0044833333333333,701.45,74.79872037914691,2867.8900000000003,4069.89,0.1981819870645314,8419.538054141758,0.8383922737292022
field_34.8000_-92.2000,34.8,-92.2,2017,1,210,0.8827,0.7675810426540284,2581.1248,0.00339,955.03,76.0695260663507,2297.1600000000003,4086.41,0.1639108927944116,8025.267732998909,0.7980979452950869
field_34.8000_-92.2000,34.8,-92.2,2018,1,210,0.8878,0.7691355450236966,2585.2008,0.0001099999999999,899.7199999999999,75.59981042654029,2767.1,4069.55,0.1869328204338027,8257.085438942613,0.8111702309352766
field_34.8000_-92.2000,34.8,-92.2,2019,1,210,0.8876,0.7760066350710899,2610.4832,0.0019199999999999,956.0,79.08772511848342,2502.93,4176.58,0.1494411645830057,8614.777246518954,0.8549454211103357
field_34.8000_-92.2000,34.8,-92.2,2020,1,210,0.9293,0.8197194312796207,2755.86,0.0031333333333333,1099.27,80.02232227488152,2405.7700000000004,4059.420000000001,0.142003416250758,8016.500251455477,0.8237612065422891
field_34.8000_-92.2000,34.8,-92.2,2021,1,210,0.9317,0.7306999999999998,2457.6176,0.0043599999999999,840.5600000000001,78.08545023696682,2212.25,3988.6100000000006,0.1417937147937677,8476.803006920643,0.8284736623259316
field_34.8000_-92.2000,34.8,-92.2,2022,1,210,0.8599,0.7080066350710902,2380.1856,0.0031333333333333,853.97,73.89810426540285,2365.43,4124.81,0.1779246237730508,8781.104015605924,0.8344556847587098
